target_id	length	eff_length	est_counts	tpm
ppk8-PG	1299	1156.5	0	0
ppk8-PH	1710	1567.5	0	0
Ilp7-PA	480	337.567	0	0
Mnt-PC	1749	1606.5	0	0
Mnt-PA	1749	1606.5	0	0
Mnt-PI	2373	2230.5	9.73805	0.0579609
Mnt-PJ	1752	1609.5	16.9563	0.139864
Mnt-PD	2373	2230.5	122.669	0.730126
Mnt-PE	1749	1606.5	0	0
Mnt-PF	2370	2227.5	149.967	0.893807
Mnt-PG	1746	1603.5	0	0
Mnt-PH	2373	2230.5	122.669	0.730126
Mnt-PK	2151	2008.5	0	0
Rala-PB	594	451.497	134.044	3.94145
Rala-PA	606	463.497	1.97816	0.0566604
Rala-PC	606	463.497	1.97816	0.0566604
Parg-PB	2172	2029.5	62	0.405572
Parg-PC	2172	2029.5	62	0.405572
CG2875-PA	1494	1351.5	125	1.22789
CG2875-PB	1491	1348.5	0	0
CG2875-PC	1491	1348.5	0	0
DIP-alpha-PA	1665	1522.5	0	0
DIP-alpha-PB	1299	1156.5	3	0.0344382
DIP-alpha-PC	1665	1522.5	0	0
Gas8-PB	1440	1297.5	4	0.0409278
Gas8-PC	1365	1222.5	0	0
Gas8-PD	1440	1297.5	4	0.0409278
CG14270-PA	576	433.497	80	2.45001
CG10804-PA	2049	1906.5	0	0
CG10804-PB	1989	1846.5	0	0
CG10804-PC	2181	2038.5	0	0
CG10804-PD	1989	1846.5	0	0
CG2930-PD	2412	2269.5	0	0
CG2930-PA	2433	2290.5	35.3333	0.204795
CG2930-PB	2433	2290.5	35.3333	0.204795
CG2930-PE	2448	2305.5	0	0
CG2930-PF	2433	2290.5	35.3333	0.204795
CG15239-PA	1482	1339.5	0	0
Glos-PA	2736	2593.5	27.4286	0.140405
Glos-PB	2736	2593.5	27.4286	0.140405
Gem4b-PB	2736	2593.5	1.76617e-05	9.04088e-08
Gem4c-PB	2736	2593.5	41.1428	0.210607
Vap33-PB	810	667.497	154.877	3.08036
Vap33-PA	708	565.497	531.369	12.4747
Vap33-PC	810	667.497	154.877	3.08036
Vap33-PE	810	667.497	154.877	3.08036
CG6414-PA	1752	1609.5	0	0
CG6414-PB	1752	1609.5	0	0
CG6428-PA	1896	1753.5	53	0.401269
lva-PC	8340	8197.5	4002.5	6.48208
lva-PD	8340	8197.5	4002.5	6.48208
CG2938-PB	2589	2446.5	29.6667	0.160986
CG2938-PC	2589	2446.5	29.6667	0.160986
CG2938-PD	2589	2446.5	29.6667	0.160986
CG15375-PB	702	559.497	3	0.0711849
brn-PA	978	835.497	48	0.762712
cib-PC	294	156.283	4.61057	0.391658
cib-PA	390	248.586	83.8474	4.47793
cib-PB	390	248.586	83.8474	4.47793
cib-PD	390	248.586	83.8474	4.47793
cib-PE	390	248.586	83.8474	4.47793
dgt4-PA	567	424.497	3.33333	0.104248
dgt4-PB	567	424.497	3.33333	0.104248
dgt4-PC	567	424.497	3.33333	0.104248
tyf-PB	5736	5593.5	200.4	0.47564
tyf-PC	5736	5593.5	200.4	0.47564
tyf-PF	5004	4861.5	0	0
tyf-PG	5004	4861.5	0	0
tyf-PH	5004	4861.5	0	0
tyf-PI	5736	5593.5	200.4	0.47564
tyf-PJ	5736	5593.5	200.4	0.47564
tyf-PK	5004	4861.5	0	0
tyf-PL	5004	4861.5	0	0
tyf-PM	5004	4861.5	0	0
tyf-PN	5736	5593.5	200.4	0.47564
GlcAT-I-PA	921	778.497	29	0.494544
CG15570-PA	4074	3931.5	1	0.00337681
CG12691-PA	453	310.79	10	0.427166
CG15572-PA	1458	1315.5	68	0.686252
CG3626-PA	2820	2677.5	293	1.45279
CG12688-PB	285	148.094	5	0.448226
CG12693-PB	1278	1135.5	24	0.280601
mRpL33-PA	195	73.2577	75	13.5917
mei-9-PA	2886	2743.5	22.5	0.108879
mei-9-PB	2886	2743.5	22.5	0.108879
CG15579-PA	285	148.094	5.5	0.493049
CG15579-PB	285	148.094	5.5	0.493049
CG12692-PB	1662	1519.5	13	0.113582
CG12692-PC	1662	1519.5	13	0.113582
CG15578-PA	270	134.489	21	2.07299
CG15577-PA	300	161.829	42	3.44554
CG15576-PB	372	230.899	33	1.89739
Muc4B-PB	1491	1348.5	1.5	0.0147675
Muc4B-PC	1491	1348.5	1.5	0.0147675
Femcoat-PB	606	463.497	0	0
CG15571-PA	459	316.728	0	0
Fas2-PA	2622	2479.5	5.94983	0.031857
Fas2-PB	2322	2179.5	60.9609	0.37133
Fas2-PC	2436	2293.5	40.1343	0.232317
Fas2-PD	2535	2392.5	42.0648	0.233417
Fas2-PF	2580	2437.5	8.89016	0.0484205
Fas2-PG	2658	2515.5	1.65981e-06	8.7599e-09
Fas2-PH	2499	2356.5	0	0
Tip60-PA	1626	1483.5	73.5	0.657756
Tip60-PB	1422	1279.5	3.64666e-06	3.78373e-08
Tip60-PC	1626	1483.5	73.5	0.657756
Nsun2-PA	2241	2098.5	255	1.61323
Xpac-PA	891	748.497	64	1.13515
Cmtr1-PA	2367	2224.5	67	0.399859
Cmtr1-PB	2367	2224.5	67	0.399859
bi-PA	2919	2776.5	0.126286	0.00060384
bi-PF	3072	2929.5	0	0
bi-PB	2919	2776.5	0.126286	0.00060384
bi-PC	2919	2776.5	0.126286	0.00060384
bi-PG	2916	2773.5	0.391678	0.00187485
bi-PD	2925	2782.5	0.0131764	6.28675e-05
bi-PE	2913	2770.5	1.21629	0.00582832
CG3556-PA	1788	1645.5	0	0
CG3556-PB	1788	1645.5	0	0
CHOp24-PA	627	484.497	2725	74.6689
CHOp24-PB	627	484.497	2725	74.6689
CG3568-PA	1527	1384.5	183	1.75478
CG15912-PA	741	598.497	13	0.288367
CG3527-PA	759	616.497	62	1.33513
CG3546-PA	1893	1750.5	0	0
Pp2C1-PA	4284	4141.5	134	0.429548
Pp2C1-PB	4284	4141.5	134	0.429548
CG11444-PA	648	505.497	311.5	8.18095
CG11444-PB	648	505.497	311.5	8.18095
CG11436-PA	1398	1255.5	31	0.327801
Usf-PB	1314	1171.5	107	1.21257
Usf-PC	1314	1171.5	107	1.21257
rb-PA	3483	3340.5	48.6667	0.193413
rb-PD	3483	3340.5	48.6667	0.193413
rb-PC	3483	3340.5	48.6667	0.193413
ctp-PB	270	134.489	0	0
ctp-PA	270	134.489	0	0
ctp-PC	270	134.489	0	0
ctp-PE	270	134.489	0	0
ctp-PF	804	661.497	2839.95	56.9963
Pdha-PC	1332	1189.5	117.54	1.31186
Pdha-PA	1200	1057.5	213.73	2.68318
Pdha-PD	1200	1057.5	213.73	2.68318
Pdha-PB	987	844.497	0	0
CG7024-PA	1440	1297.5	53	0.542293
CG6978-PA	1440	1297.5	0	0
CG12682-PA	714	571.497	5	0.11615
boil-PA	1353	1210.5	23	0.252248
CG6927-PA	1575	1432.5	28	0.259495
CG32772-PC	1563	1420.5	50.2687	0.46981
CG32772-PD	1125	982.497	32.7313	0.442278
CG32772-PE	1563	1420.5	50.2687	0.46981
CG32772-PF	1125	982.497	32.7313	0.442278
CG6903-PA	1731	1588.5	161	1.34556
CG6903-PB	1731	1588.5	161	1.34556
Ptp4E-PA	5304	5161.5	10.7559	0.0276652
Ptp4E-PB	4824	4681.5	83.5812	0.237022
Ptp4E-PC	5304	5161.5	10.7559	0.0276652
Ptp4E-PD	5304	5161.5	10.7559	0.0276652
Ptp4E-PF	5304	5161.5	10.7559	0.0276652
Ptp4E-PG	4848	4705.5	0.39535	0.00111543
Ptp4E-PH	5286	5143.5	0	0
CG12680-PB	648	505.497	4	0.105052
CG12680-PC	648	505.497	4	0.105052
CG15468-PB	1041	898.497	21	0.310289
CG2861-PA	5682	5539.5	0	0
CG2861-PC	2427	2284.5	5.98452	0.0347779
CG2861-PD	5622	5479.5	12.0052	0.0290865
CG2861-PE	5622	5479.5	24.0103	0.058173
CG15471-PB	387	245.635	3.5	0.189165
CG15471-PC	387	245.635	3.5	0.189165
CG2871-PA	1227	1084.5	38	0.465178
Klf15-PA	936	793.497	0	0
CG15472-PA	906	763.497	11	0.191271
Rpn13R-PA	975	832.497	32	0.510307
CG15465-PA	1269	1126.5	0.5	0.00589256
CG15465-PB	1269	1126.5	0.5	0.00589256
snf-PA	651	508.497	438	11.4354
dhd-PA	324	184.404	0.5	0.0359969
dhd-PB	324	184.404	0.5	0.0359969
CG4198-PA	1434	1291.5	25.2369	0.259422
CG4198-PB	1431	1288.5	40.7631	0.419999
Sas10-PA	1287	1144.5	94	1.09038
Rnp4F-PB	2826	2683.5	62.5	0.309203
Rnp4F-PA	2826	2683.5	62.5	0.309203
Rnp4F-PD	2826	2683.5	62.5	0.309203
Rnp4F-PF	2826	2683.5	62.5	0.309203
CG15930-PB	1542	1399.5	1	0.0094862
TrxT-PA	474	331.6	50.5	2.02181
TrxT-PB	474	331.6	50.5	2.02181
CG17764-PA	819	676.497	15	0.294367
CG3323-PA	2250	2107.5	186	1.17168
CG5062-PA	1746	1603.5	21	0.173866
CG32767-PC	3846	3703.5	27	0.0967868
CG32767-PD	3846	3703.5	27	0.0967868
CG32767-PE	3846	3703.5	27	0.0967868
CG32767-PF	3846	3703.5	27	0.0967868
CG32767-PG	3843	3700.5	0	0
CG32767-PH	3846	3703.5	27	0.0967868
XRCC1-PA	1845	1702.5	111	0.865568
CanB-PA	513	370.497	1.5	0.053749
CanB-PB	513	370.497	1.5	0.053749
SK-PH	1575	1432.5	0	0
SK-PO	2883	2740.5	0	0
SK-PP	2940	2797.5	0	0
SK-PQ	2787	2644.5	0	0
SK-PI	1569	1426.5	0	0
SK-PJ	2439	2296.5	2.73464	0.0158088
SK-PK	2784	2641.5	0	0
SK-PL	1731	1588.5	0	0
SK-PM	2784	2641.5	0	0
SK-PN	2058	1915.5	10.5377	0.0730349
SK-PR	2160	2017.5	6.86679	0.0451861
SK-PS	3525	3382.5	6.2247	0.0244312
SK-PT	2316	2173.5	21.6361	0.132155
SK-PU	3369	3226.5	0	0
Usp16-45-PA	3381	3238.5	36	0.147579
Usp16-45-PD	3381	3238.5	36	0.147579
Usp16-45-PB	3381	3238.5	36	0.147579
Usp16-45-PE	3381	3238.5	36	0.147579
Usp16-45-PF	3381	3238.5	36	0.147579
CG16756-PA	459	316.728	3	0.125748
CG15784-PA	1665	1522.5	146.5	1.27745
CG15784-PB	1665	1522.5	146.5	1.27745
SPR-PA	1308	1165.5	0	0
SPR-PC	1308	1165.5	0	0
SPR-PB	1308	1165.5	0	0
SPR-PD	1539	1396.5	0	0
CG4151-PA	549	406.497	0	0
CG4151-PB	549	406.497	0	0
CG12730-PA	447	304.79	20	0.871151
CG12730-PB	447	304.79	20	0.871151
Pop1-PA	2574	2431.5	21	0.114659
Mlc-c-PA	444	301.79	537.73	23.6551
Mlc-c-PB	462	319.664	89.2695	3.70744
RhoGAP5A-PB	1323	1180.5	0	0
RhoGAP5A-PA	1485	1342.5	80	0.791117
CG32762-PA	603	460.497	0	0
CG32762-PB	603	460.497	0	0
frma-PF	1836	1693.5	20	0.156787
frma-PG	1836	1693.5	20	0.156787
NAAT1-PA	1926	1783.5	26	0.193538
CG3309-PA	1905	1762.5	42	0.316363
CG3309-PB	1902	1759.5	0	0
CG4119-PA	2997	2854.5	159	0.739489
CG4119-PB	2997	2854.5	159	0.739489
RpL35-PB	372	230.899	2475.67	142.343
RpL35-PA	372	230.899	2475.67	142.343
RpL35-PC	372	230.899	2475.67	142.343
Gr5a-PA	1335	1192.5	0	0
cv-PA	774	631.497	24.6667	0.518565
cv-PB	774	631.497	24.6667	0.518565
cv-PC	774	631.497	24.6667	0.518565
AdamTS-B-PB	3072	2929.5	7	0.0317226
AdamTS-B-PC	2310	2167.5	0	0
CG15773-PA	1437	1294.5	0	0
CG15773-PB	960	817.497	0	0
CG4078-PA	2958	2815.5	20.5	0.0966636
CG4078-PB	2958	2815.5	20.5	0.0966636
CG15772-PA	780	637.497	1.5	0.0312376
CG15772-PB	780	637.497	1.5	0.0312376
CG15771-PA	1068	925.497	11.4259	0.1639
CG15771-PD	1068	925.497	11.4259	0.1639
CG15771-PC	663	520.497	10.1482	0.258842
CG15767-PA	1113	970.497	3	0.0410385
CG12239-PA	1953	1810.5	1	0.00733274
Cpr5C-PA	438	295.79	0	0
Prosbeta2R1-PA	924	781.497	7	0.118915
CG15765-PA	2622	2479.5	69	0.369445
CG15765-PB	2622	2479.5	69	0.369445
CG12729-PA	702	559.497	14	0.332196
CG15764-PA	882	739.497	17.5	0.314171
CG15764-PB	882	739.497	17.5	0.314171
CG16721-PB	1485	1342.5	62.6667	0.619709
CG16721-PA	1485	1342.5	62.6667	0.619709
CG16721-PC	1485	1342.5	62.6667	0.619709
CG4020-PA	1485	1342.5	0.5	0.00494448
CG4020-PB	1485	1342.5	0.5	0.00494448
CG12236-PA	1662	1519.5	12.3652	0.108035
CG12236-PB	1533	1390.5	29.0102	0.276978
Shmt-PA	1614	1471.5	336.342	3.03449
Shmt-PB	1404	1261.5	319.329	3.3606
Shmt-PC	1404	1261.5	319.329	3.3606
Usp30-PA	1677	1534.5	58	0.501795
Usp30-PB	1677	1534.5	58	0.501795
mof-PA	2484	2341.5	99	0.561314
GAA1-PA	2025	1882.5	385	2.71513
AgmNAT-PA	651	508.497	23	0.600487
CG3108-PA	3399	3256.5	0	0
CG3097-PA	1338	1195.5	1905	21.1549
MAPk-Ak2-PB	1080	937.497	147	2.08167
MAPk-Ak2-PD	1080	937.497	147	2.08167
MAPk-Ak2-PE	1080	937.497	147	2.08167
MAPk-Ak2-PF	1080	937.497	147	2.08167
lin-52-PA	474	331.6	34	1.36122
lin-52-PB	474	331.6	34	1.36122
IntS6-PA	3855	3712.5	43.8	0.156629
IntS6-PB	3855	3712.5	43.8	0.156629
IntS6-PC	3855	3712.5	43.8	0.156629
IntS6-PD	3855	3712.5	43.8	0.156629
IntS6-PE	3855	3712.5	43.8	0.156629
Snx27-PA	1596	1453.5	37	0.33795
Snx27-PD	1293	1150.5	0	0
Snx27-PC	1332	1189.5	0	0
CG33080-PA	2778	2635.5	0	0
CG33080-PB	2178	2035.5	0	0
CG33080-PC	2535	2392.5	327	1.81452
CG33080-PD	2178	2035.5	0	0
CG3149-PA	1671	1528.5	176	1.52867
PGAP1-PA	2943	2800.5	112	0.530942
Tre1-PA	1179	1036.5	21.5	0.275381
Tre1-PC	1200	1057.5	0	0
Tre1-PB	1179	1036.5	21.5	0.275381
Rab18-PA	594	451.497	235	6.90998
Sirt4-PA	690	547.497	0	0
Sirt4-PB	690	547.497	0	0
Sirt4-PC	939	796.497	21	0.350025
CG3726-PA	2031	1888.5	0	0
CG3726-PB	2049	1906.5	38	0.264613
CG12728-PA	1434	1291.5	39.1185	0.402117
CG12728-PB	1434	1291.5	39.1185	0.402117
CG32756-PA	1380	1237.5	34.8815	0.37421
CG32756-PB	1380	1237.5	34.8815	0.37421
CG6041-PA	927	784.497	12	0.203074
CG32755-PA	948	805.497	2	0.0329633
CG6048-PA	1089	946.497	0	0
CG6067-PA	924	781.497	3	0.0509634
Grip-PA	3177	3034.5	53	0.231875
Grip-PB	3174	3031.5	0	0
Grip-PC	3174	3031.5	0	0
CG5966-PA	1623	1480.5	9.49037	0.085102
CG5966-PB	1311	1168.5	3.50963	0.0398748
MCTS1-PA	549	406.497	128	4.18039
MCTS1-PB	549	406.497	128	4.18039
CG5937-PC	6156	6013.5	0.5	0.00110384
CG5937-PD	6156	6013.5	0.5	0.00110384
CG5921-PC	2490	2347.5	0	0
CG5921-PD	2661	2518.5	6	0.0316282
CG5921-PE	2187	2044.5	0	0
Nep1-PB	2550	2407.5	1.75	0.00965021
Nep1-PA	2550	2407.5	1.75	0.00965021
Nep1-PC	2550	2407.5	1.75	0.00965021
Nep1-PD	2550	2407.5	1.75	0.00965021
Efr-PA	1059	916.497	26.5	0.383866
Efr-PB	1059	916.497	26.5	0.383866
sqh-PA	525	382.497	135.4	4.69953
sqh-PB	525	382.497	135.4	4.69953
sqh-PC	525	382.497	135.4	4.69953
sqh-PD	525	382.497	135.4	4.69953
sqh-PE	525	382.497	135.4	4.69953
Btnd-PA	1662	1519.5	0	0
vanin-like-PA	1677	1534.5	0	0
CG32751-PA	1554	1411.5	0	0
CG32751-PB	1578	1435.5	0	0
CG32750-PA	1572	1429.5	0	0
Mipp2-PA	1362	1219.5	156	1.69828
raptor-PB	4866	4723.5	129.5	0.363974
raptor-PC	4866	4723.5	129.5	0.363974
CG4660-PA	786	643.497	0	0
CG4666-PA	582	439.497	5.5	0.166139
CG4666-PB	582	439.497	5.5	0.166139
Tsp5D-PA	852	709.497	0	0
Tsp5D-PB	852	709.497	0	0
Tsp5D-PC	864	721.497	5	0.0920025
rux-PA	1008	865.497	35.5	0.544537
rux-PB	1008	865.497	35.5	0.544537
mab-21-PA	1098	955.497	0	0
CG4766-PA	1107	964.497	0	0
fs(1)M3-PA	5511	5368.5	0	0
CG14445-PA	1011	868.497	0	0
CG14445-PB	951	808.497	2	0.032841
CG14445-PC	1089	946.497	0	0
CG14445-PD	1071	928.497	0	0
Spx-PA	1044	901.497	240	3.53436
CG3781-PA	666	523.497	352	8.92673
Spt6-PA	5496	5353.5	865.5	2.14632
Spt6-PB	5496	5353.5	865.5	2.14632
wuho-PA	1275	1132.5	138	1.61773
mldr-PA	1635	1492.5	21	0.186797
mldr-PB	1635	1492.5	21	0.186797
CG3815-PA	2637	2494.5	110	0.585429
CG3823-PA	888	745.497	30	0.534244
CG15894-PA	4632	4489.5	0	0
CG15894-PB	4797	4654.5	0	0
CG15894-PC	4611	4468.5	0	0
CG15894-PD	4482	4339.5	1	0.00305932
CG3842-PA	1221	1078.5	0.75	0.00923223
CG3842-PB	1221	1078.5	0.75	0.00923223
CG3842-PC	1221	1078.5	0.75	0.00923223
CG3842-PD	1221	1078.5	0.75	0.00923223
CG3847-PA	1143	1000.5	122	1.61886
CG3918-PA	966	823.497	114	1.83784
Agxt-PA	1185	1042.5	183	2.33045
dx-PA	2217	2074.5	209	1.33751
RpL7A-PA	816	673.497	3011.2	59.3565
RpL7A-PD	816	673.497	3011.2	59.3565
RpL7A-PE	816	673.497	3011.2	59.3565
RpL7A-PF	816	673.497	3011.2	59.3565
RpL7A-PG	816	673.497	3011.2	59.3565
CG3342-PA	1362	1219.5	49	0.533433
PpV-PA	912	769.497	26.25	0.452884
PpV-PB	912	769.497	26.25	0.452884
PpV-PC	912	769.497	26.25	0.452884
PpV-PD	912	769.497	26.25	0.452884
swa-PA	1647	1504.5	20	0.176483
ND-B16.6-PA	465	322.6	340.667	14.0194
ND-B16.6-PB	465	322.6	340.667	14.0194
ND-B16.6-PC	465	322.6	340.667	14.0194
CG12219-PA	1689	1546.5	101	0.867035
Rpt4-PB	1194	1051.5	816	10.3026
Top3beta-PA	2628	2485.5	139	0.742448
Top3beta-PB	2628	2485.5	139	0.742448
CG4291-PA	1017	874.497	30.5	0.463026
CG4291-PB	1017	874.497	30.5	0.463026
drongo-PC	1344	1201.5	0	0
drongo-PH	1554	1411.5	141.234	1.32838
drongo-PF	2022	1879.5	6.95097	0.0490985
drongo-PG	1812	1669.5	0	0
drongo-PI	1545	1402.5	13.8155	0.130776
CG3862-PA	1365	1222.5	71	0.771036
PGAP2-PA	768	625.497	41	0.870207
CG15880-PA	792	649.497	2	0.0408806
Saf6-PA	2154	2011.5	85	0.561001
Saf6-PB	2145	2002.5	0	0
Pkg21D-PA	2307	2164.5	7	0.0429344
Eaat2-PA	1692	1549.5	1.5	0.0128518
Eaat2-PC	1740	1597.5	0	0
Eaat2-PD	1692	1549.5	1.5	0.0128518
lectin-21Cb-PB	750	607.497	1248	27.2731
Plc21C-PC	3936	3793.5	49.9106	0.174669
Plc21C-PD	3957	3814.5	25.069	0.0872496
Plc21C-PA	3939	3796.5	14.4054	0.0503741
Plc21C-PB	3939	3796.5	14.4054	0.0503741
Plc21C-PG	3753	3610.5	25.2096	0.0926967
Plc21C-PH	3921	3778.5	0	0
CG33127-PA	855	712.497	0	0
al-PA	1227	1084.5	0	0
Polr1B-PA	3390	3247.5	90	0.367924
RpLP1-PA	339	198.921	5172	345.177
RpLP1-PB	339	198.921	5172	345.177
CG13692-PA	582	439.497	0	0
BBS8-PA	1650	1507.5	0	0
ex-PA	4284	4141.5	124.5	0.399095
ex-PB	4284	4141.5	124.5	0.399095
shv-PA	1065	922.497	3072	44.21
CG4133-PA	2004	1861.5	18.3743	0.131042
CG4133-PB	1929	1786.5	54.6257	0.405938
CG4133-PC	1752	1609.5	0	0
MED15-PA	2250	2107.5	322	2.0284
ush-PA	3576	3433.5	0	0
ush-PB	3597	3454.5	51.2447	0.196938
ush-PC	3639	3496.5	179.511	0.681587
ush-PD	3528	3385.5	0	0
ush-PE	3597	3454.5	51.2447	0.196938
Tspo-PA	558	415.497	464	14.8257
CG2794-PA	2103	1960.5	189	1.27985
Sf3b1-PA	4023	3880.5	203.5	0.696212
Sf3b1-PB	4023	3880.5	203.5	0.696212
cold-PA	462	319.664	33.5	1.39128
cold-PB	462	319.664	33.5	1.39128
Pph13-PA	1074	931.497	0	0
Gsc-PC	1248	1105.5	0	0
Gsc-PD	1422	1279.5	0	0
Gsc-PE	324	184.404	0	0
Ptth-PG	555	412.497	1	0.0321842
Ptth-PE	579	436.497	0	0
Ptth-PF	657	514.497	0	0
Ipk2-PA	930	787.497	20	0.337167
Nle-PA	1467	1324.5	82	0.821916
CG11835-PA	2388	2245.5	0.5	0.00295612
CG11835-PB	2388	2245.5	0.5	0.00295612
CG11835-PC	2388	2245.5	0.5	0.00295612
CG11835-PD	2388	2245.5	0.5	0.00295612
Ets21C-PA	1428	1285.5	0.840194	0.00867707
Ets21C-PB	918	775.497	1.47942	0.0253265
Ets21C-PC	1428	1285.5	0.840194	0.00867707
Ets21C-PD	1428	1285.5	0.840194	0.00867707
Spp-PA	1170	1027.5	8979	116.014
lwr-PA	480	337.567	236.5	9.30114
lwr-PB	480	337.567	236.5	9.30114
lwr-PC	480	337.567	236.5	9.30114
lwr-PD	480	337.567	236.5	9.30114
cbt-PA	1287	1144.5	98.9066	1.14729
cbt-PB	1044	901.497	1.5467	0.0227775
cbt-PC	1044	901.497	1.5467	0.0227775
CG4297-PC	4419	4276.5	2368.5	7.35275
CG4297-PD	4419	4276.5	2368.5	7.35275
crq-PA	1476	1333.5	41.4	0.412166
crq-PB	1476	1333.5	41.4	0.412166
crq-PD	1476	1333.5	41.4	0.412166
crq-PE	1476	1333.5	41.4	0.412166
crq-PC	1476	1333.5	41.4	0.412166
CG11885-PA	426	283.906	132	6.17255
CG13690-PA	1044	901.497	0	0
CG4213-PA	3762	3619.5	25	0.0916972
CG4213-PB	3762	3619.5	25	0.0916972
Ent1-PA	1431	1288.5	24.3333	0.250716
Ent1-PB	1431	1288.5	24.3333	0.250716
Ent1-PC	1431	1288.5	24.3333	0.250716
CG31921-PA	2142	1999.5	169	1.1221
CG11911-PA	834	691.497	0	0
CG11912-PA	816	673.497	0	0
dbr-PB	3024	2881.5	61.4	0.282888
dbr-PC	3024	2881.5	61.4	0.282888
dbr-PD	3024	2881.5	61.4	0.282888
dbr-PE	3024	2881.5	61.4	0.282888
dbr-PF	3024	2881.5	61.4	0.282888
galectin-PA	1512	1369.5	38.7836	0.375968
galectin-PB	1209	1066.5	17.6667	0.219918
galectin-PE	1260	1117.5	45.5497	0.541132
galectin-PD	1206	1063.5	0	0
galectin-PF	819	676.497	0	0
CG11374-PC	1206	1063.5	3	0.0374498
Zir-PA	6195	6052.5	443	0.971703
CG11377-PA	1125	982.497	871.536	11.7766
CG11377-PB	936	793.497	391.464	6.54955
Gs1-PC	1200	1057.5	7	0.0878786
Gs1-PB	1200	1057.5	7	0.0878786
Gs1-PD	1200	1057.5	7	0.0878786
CG11454-PA	717	574.497	141	3.25833
ND-15-PA	306	167.528	68.375	5.41843
ND-15-PB	306	167.528	68.375	5.41843
ND-15-PC	306	167.528	68.375	5.41843
ND-15-PD	306	167.528	68.375	5.41843
ND-15-PF	306	167.528	68.375	5.41843
ND-15-PG	306	167.528	68.375	5.41843
ND-15-PH	213	87.153	0	0
ND-15-PI	213	87.153	0	0
ND-15-PJ	306	167.528	68.375	5.41843
ND-15-PK	306	167.528	68.375	5.41843
CG3436-PA	1044	901.497	144.5	2.12798
CG3436-PC	1044	901.497	144.5	2.12798
mRpL10-PA	747	604.497	65	1.42752
Tbc1d15-17-PA	2148	2005.5	95	0.628877
Tbc1d15-17-PB	2148	2005.5	95	0.628877
Tbc1d15-17-PC	2148	2005.5	95	0.628877
CG13693-PA	1332	1189.5	22	0.245541
CG3345-PA	2001	1858.5	118	0.842916
smo-PA	3111	2968.5	36	0.161002
CG11562-PA	378	236.829	142	7.9601
Stip1-PA	1473	1330.5	756	7.54349
Pi3K21B-PB	1491	1348.5	93.9588	0.925022
Pi3K21B-PC	594	451.497	21.0412	0.618698
Pi3K21B-PD	594	451.497	21.0412	0.618698
Pi3K21B-PE	1491	1348.5	93.9588	0.925022
U2af38-PA	795	652.497	92.5	1.88203
U2af38-PB	795	652.497	92.5	1.88203
Amnionless-PA	1518	1375.5	0.5	0.00482586
Amnionless-PB	1518	1375.5	0.5	0.00482586
CG3625-PA	738	595.497	1.62586	0.0362466
CG3625-PB	747	604.497	2529.03	55.5423
CG3625-PC	744	601.497	13.6726	0.301775
CG3625-PE	744	601.497	13.6726	0.301775
CG11601-PA	828	685.497	67.6667	1.31049
CG11601-PB	828	685.497	67.6667	1.31049
CG11601-PC	828	685.497	67.6667	1.31049
CG3645-PA	1518	1375.5	46.6667	0.450414
CG3645-PB	1518	1375.5	46.6667	0.450414
CG3645-PC	1518	1375.5	46.6667	0.450414
CG17075-PA	2907	2764.5	1.5	0.00720343
CG17075-PB	2907	2764.5	1.5	0.00720343
CG11617-PA	885	742.497	1.5	0.0268201
CG11617-PB	885	742.497	1.5	0.0268201
CG3709-PA	1503	1360.5	59	0.57573
CG31974-PB	1242	1099.5	0.499951	0.00603667
CG31974-PC	1242	1099.5	0.499951	0.00603667
CG31974-PD	1251	1108.5	9.81868e-05	1.17593e-06
CG31975-PB	1251	1108.5	0	0
CG31975-PC	1251	1108.5	0	0
ovm-PC	585	442.497	0	0
ovm-PB	585	442.497	0	0
CG13694-PA	405	263.23	0.5	0.0252173
CG13694-PB	405	263.23	0.5	0.0252173
Nhe1-PB	1950	1807.5	1289	9.4676
net-PB	1083	940.497	2.5	0.0352896
net-PC	1083	940.497	2.5	0.0352896
Cda5-PA	3120	2977.5	0	0
Cda5-PB	5997	5854.5	267.554	0.606718
Cda5-PF	4689	4546.5	0	0
Cda5-PG	5373	5230.5	18.8763	0.0479113
Cda5-PH	2676	2533.5	396.422	2.07731
Cda5-PI	5553	5410.5	495.241	1.21519
Cda5-PJ	5673	5530.5	156.615	0.375954
Cda5-PE	3123	2980.5	264.291	1.17722
Ir21a-PB	2529	2386.5	2	0.0111259
l(2)gl-PB	3462	3319.5	246.89	0.987405
l(2)gl-PD	3339	3196.5	0	0
l(2)gl-PE	3339	3196.5	0	0
l(2)gl-PF	3339	3196.5	0	0
l(2)gl-PC	3486	3343.5	44.8517	0.178091
l(2)gl-PA	3486	3343.5	44.8517	0.178091
l(2)gl-PG	3486	3343.5	44.8517	0.178091
l(2)gl-PH	3486	3343.5	44.8517	0.178091
l(2)gl-PI	3486	3343.5	44.8517	0.178091
l(2)gl-PJ	3486	3343.5	44.8517	0.178091
l(2)gl-PK	3282	3139.5	0	0
Spn77Bc-PA	1251	1108.5	224.036	2.68316
Spn77Bc-PB	1251	1108.5	224.036	2.68316
eRF1-PC	1317	1174.5	317.774	3.59196
eRF1-PB	1317	1174.5	317.774	3.59196
eRF1-PE	1317	1174.5	317.774	3.59196
eRF1-PF	1317	1174.5	317.774	3.59196
eRF1-PA	1317	1174.5	317.774	3.59196
